ripping off the medical community and its patients  stay away please note before reading this review that i have stayed at this hotel at least four times in the past year but this last time was for sure the last the front desk staff including the hotel manager is rude they don t give correct information at times and they don t communicate information when changing shifts the night we arrived the hotel s entire computer system crashed we were told not asked to wait in the lobby for over an hour with a 14mo old the hotel manager offered that they have no emergency plan for this type of problem since it never happened before   after an hour we approached the desk and were told that the computer was up but they still couldn t make key cards we waited again for the engineer to come and let us into the room for 5 mins  he tried to open our room using a long wire that he put under the door to hook the door handle on the other side yikes the rug was terribly filthy since after 30 mins of crawling around my son s clean outfit was black not brown from the filth there was an industrial fan on the floor in the hallway outside our room it seems as though there had been a flood in our room since the ceiling was cracked and poorly repaired in the corner perhaps this explains the filthy carpet and hallway fan on a prior visit the heater didn t work the engineer came to fix it and there was a disgusting old baby bottle in there along with actual piles of dust that came out the last time we were at this hotel we vowed never to come again but since children s was paying for the stay we didn t want to look a gift horse in the mouth we now feel that we d rather drive to the hospital from a decent hotel across town than stay at a onestar motel like this again the hotel has a prime location no doubt with many of the hospitals right there i feel they are ripping off the medical community and its patients since they are the only hotel in this area it doesn t seem as though they are putting any money back into the hotel for upkeep modernization or cleaning ,0.026105652,0.033169534,negative,5,0,1,1
totaly awful myself and a friend specifically booked a room with 2 beds when we arrived we were informed that none were available and that they had put us into a room with a single queen sized bed this considering we were two male friends travelling was certainly not acceptable the only option was to pay for a foldout cot to be wheeled into the room the hotel is also connected to a hospital so be prepared for sick people wandering the corridors and constant ambulance sirens outside your bedroom window during the night our room was also never cleaned with dirty mugs and glasses being left unwashed for the entire stay at the end of our stay we noticed a sign which read if we can help with another stay at a best western please ask it happened we were travelling down to new york so asked if they could find out availability in nyc at a best western the concierge told us that he wasn t going to help us and to look up the number in a phone book and do it ourselves from the phone is our room we were then billed for the calls all in all it been one of the worst hotel experiences i have had and would heartily discourage anyone who is considering staying at this hotel ,0.044444446,0.036111113,negative,1,0,1,1
awesome stay we just returned from a four night stay at the inn we really enjoyed the large room and the way housekeeping kept it looking wonderful during our stay after a long day of sightseeing we knew that we would be coming back to a clean and well locked room we were delighted that it was close to the t and tat there were places to eat right there the room service was great too there were no problems with checking in or out and the staff was incredably nice it is defintaly somewhere we would stay again ,0.061868686,0.031565655,positive,4,4,4,5
hotel just okay location good ,0.325,0,neutral,4,0,3,3
this hotel has only one thing going for it  location this hotel has unattractive small dark standard rooms the windows do not open and the antiquated noisy climate control system can not be regulated well expect blasts of cold air or heat all night long depending on the season no toiletries are provided other than soap and shampoo service was indifferent with the exception of one hospitable cleaning person the reservation for one of our two rooms was lost because our name was spelled incorrectly the reservation confirmations do not have a reference number on them unless you request one fortunately i did so and was able to help retrieve the lost reservation by providing the number three requests to speak with the manager received promises of return calls but no action absolutely no reason to stay here other than its proximity to several major hospitals ,0.06377551,0.05527211,negative,4,0,1,1
dark and dirty but conveniently located i m quite surprised that travellers rate this hotel as highly as they do i spend 30 to 60 days each year in hotel rooms travelling for business i typically stay in hampton inns holiday inns and courtyard by marriott i have stayed at the inn at longwood several times during the past two years when my son has been admitted to children s hospital for treatment this hotel is quite worn dark and not particularly clean the staff is adequate at best my stays at this hotel rank at the bottom of my list of hotel experiences if this hotel was not situated in the center of the medical hospital district there truly would be no reason to stay here ,0.04035433,0.049212597,negative,4,0,2,2
mediocre but convenient the hotel is old and in need of a face lift parking is located in a public lot adjacent to the hotel so hotel checkin access and unloading from the garage is awkward parking is 18 per day which is cheap compared to other hotels in the copley square area the double room size is small especially the bathroom and they are stingy with the linens one towel per guest one small pillow etc the service at the front desk is slow but friendly location is definitely convenient to attractions in that part of the city but don t expect a luxury hotel food at the grille is just okay and you have to walk a bit for better food selection ,0.038080648,0.036516126,negative,2,3,4,1
caring hotel my husband and i went to boston for his doctor appointment because something was found he was admitted to the hospital unexpectedly i went to the best western to  get a room but they were sold out  the whole city was full with a convention when i was leaving the concierge told me that sometimes they get cancellations i should check back later he took my name and cell phone number later that afternnon he called and left a message that a room was available but i had to get there quickly if i still wanted it  when i got back to the hotel the concierge left for the day but the front desk had my name when i asked how much it would cost the girl said the medical rate 159 00 i gladly paid and the room was perfect as well as the room service i had when i saw the concierge the next day i thanked him for what he did and the special rate he said that is the rate all patients and their families get no matter what day it is his and the hotel s kindness will never be forgotten ,0.03420398,0.029228855,positive,5,0,5,5
beware  this place is terrible we arrived to find that we had no room after much discussion we were found a room   which had no hot water and the water pressure did not exist this was the high point as we needed wading boots to get to our bed the air conditioner had a leak which soaked the carpet the ac had not been turned on so we had the pleasure of staying in a stinky moldy room hotels com was of no use our stay was hoffific ,0.024725275,0.03846154,negative,1,0,1,1
won t ever come back first the positives   we arrived at 1045 a m  and they had a room for us shortly the people at the desk were friendly and helpful now the negatives   after inching our way through terrible boston traffic the parking garage was full so we parked a couple of blocks away and walked through the rain to the hotel the room at 169 night is small and tatty the bathroom is a kneebanger there is a deionizer heater running in the room possibly to remove smoke odor there is broadband internet connection but if you re on the fifth floor as we were expect a very weak wifi signal supposedly you can hardconnect but the receptacles in the room are the old style telephone connectors  no ethernet receptacles and the hotel doesn t furnish cables like many don t count the nearby galleria food court as a plus it s a cattle stampede at noon lest you think we re just overlycritical we stayed at two wonderful chain motels on the way to this one and reviewed them both positively parking by the way is 18 day free at most motels bottom line if you re a patient at one of the many area hospitals perhaps you don t care about any of this but if you re in boston on business or pleasure take a pass find a chain motel outside the inner city where the expense is less and there are more amenities ,0.02990196,0.02254902,negative,2,0,1,4
not worth the money gross bathrooom tile  ,0,0.21428572,negative,0,0,1,1
ok hotel good location my wife and i stayed in this hotel for a week while her mother was undergoing surgery in the hospital which was right next door good location the hotel itself was in pretty bad shape the rooms were very small and the elevators were broken the heat was broken during my visit and the lobby was over 100 degrees other than that the staff there were friendly and helpful we ve stayed at 5 star hotels all over the country and we ve never met anyone as spirited and professional as denise at the front desk she is very helpful and made our stay very accommodating it was an absolute pleasure to chat with her everyday if you ever stay at the best western ask denise about all the amazing places to visit in boston although this hotel is mediocre at best our experiences here were phenomenal this hotel would have gotten a 5 star review  ,0.08341875,0.024393748,positive,4,0,3,4
excellent experience       inn at longwood in boston ,0.07692308,0,positive,0,0,4,4
service was not good but convenient location for the hospitals my parents stayed there for 13 days since they needed to visit one of the hospitals in longwood area i visited them several times the room was tiny and the bath room was not cleaned most of the time many stuff members were not very helpful i thought the price was too high however the location is perfect for the hospitals in a cold icy snowy day you want to visit hospitals without worrying about the weather ,0.057471264,0.050287355,negative,4,0,1,2
sufficiently satisfied   showreview 5077983  full   ,0.046875,0,neutral,0,0,4,0
total ripoff   showreview 4373442  full   ,0,0,negative,0,0,0,1
please read  very bad experience   showreview 4045869  full   ,0.072916664,0.0625,negative,0,0,1,1
not great   ,0,0.3125,negative,0,0,0,0
not the best and not a boutique hotel stayed at the capitol hotel as my last stop in australia loved sydney but not this hotel it is a basic three star and the fact that it is owned by rydges is quite surprising definetly not a boutique hotel unless this is the ambition certainly the work and transformation had not started during my stay in july first impression was not good the reception area has a sterile youth hostel feel about it the girl on reception was okay but no aussie welcome during my stay i would say some staff here where polite and friendly while others had little motivation in their job stayed in room 514 which was compact and comfortbale but nothing special bathroom very small and quite tacky location wise no complaints caught the train from the airport to central station which is about a 10  15 minute journey then its just a short walk to the hotel capitol square is right next to the theatre of the same name with a small shopping centre starbucks and irish pub in the same block directly next to china town some of which isn t that picturesque but darling harbour which is brilliant is only a 15 minute walk away circular quay is easy to reach either by taking the train or a ferry from darling harbour which is certainly the most fun way or a good walk down george street never had breakfast in the hotel instead whent along to darling harbour and had great meals sitting in the sunshine in one of the numerous outdoor cafes ,0.06342593,0.054166667,positive,4,0,3,4
